8 36;0.4222,1.000,-58.824
5 21 36;0.4111,1.000,-54.853
5 16 20 36;0.4111,1.000,-54.853
5 18 20 36;0.4111,1.000,-54.853
2 18 36;0.4000,1.000,-51.557
5 16 36;0.4111,0.974,-51.234
5 20 36;0.4111,0.974,-51.234
5 18 36;0.4111,0.974,-51.234
2 5 36;0.3889,1.000,-48.649
2 16 36;0.3889,1.000,-48.649
5 36;0.4111,0.949,-48.283
2 9 36;0.3778,1.000,-46.010
2 21 36;0.4000,0.947,-45.076
3 18 20 21 36;0.4222,0.884,-45.046
16 20 21 36;0.4111,0.902,-43.404
3 18 20 36;0.4222,0.864,-43.054
4 37;0.2000,1.000,-42.779
15 26 37;0.2000,1.000,-42.779
1 26 37;0.2000,1.000,-42.779
6 26 37;0.2000,1.000,-42.779
7 26 37;0.2000,1.000,-42.779
16 20 36;0.4111,0.881,-41.296
2 36;0.4000,0.900,-40.286
1 15 18 37;0.2000,0.947,-39.834
7 15 18 37;0.2000,0.947,-39.834
1 6 15 31 37;0.2000,0.947,-39.834
1 15 21 31 37;0.2000,0.947,-39.834
6 7 15 31 37;0.2000,0.947,-39.834
7 15 21 31 37;0.2000,0.947,-39.834
15 18 37;0.2000,0.900,-37.532
1 15 31 37;0.2000,0.900,-37.532
6 15 31 37;0.2000,0.900,-37.532
7 15 31 37;0.2000,0.900,-37.532
15 21 31 37;0.2000,0.900,-37.532
15 31 37;0.2000,0.857,-35.586
11 16 21 36;0.3556,0.941,-35.191
23 26 31 37;0.2000,0.818,-33.881
1 21 23 31 37;0.2000,0.818,-33.881
7 20 21 31 37;0.2000,0.818,-33.881
7 21 23 31 37;0.2000,0.818,-33.881
1 6 20 21 31 37;0.2000,0.818,-33.881
3 18 21 23 36;0.3778,0.872,-33.119
11 16 36;0.3556,0.914,-32.844
16 21 23 36;0.3667,0.892,-32.844
3 11 18 21 36;0.3556,0.914,-32.844
3 20 21 31 36;0.3667,0.892,-32.844
26 31 37;0.2000,0.783,-32.355
1 6 20 31 37;0.2000,0.783,-32.355
1 6 23 31 37;0.2000,0.783,-32.355
1 18 21 23 37;0.2000,0.783,-32.355
6 7 20 31 37;0.2000,0.783,-32.355
6 7 23 31 37;0.2000,0.783,-32.355
6 20 21 31 37;0.2000,0.783,-32.355
6 21 23 31 37;0.2000,0.783,-32.355
7 18 20 31 37;0.2000,0.783,-32.355
7 18 20 21 37;0.2000,0.783,-32.355
7 18 21 23 37;0.2000,0.783,-32.355
1 6 18 20 21 37;0.2000,0.783,-32.355
1 18 20 23 31 37;0.2000,0.783,-32.355
3 20 35 36;0.3222,0.967,-32.000
3 20 21 36;0.4222,0.745,-31.934
19 24 39;0.1222,1.000,-31.359
6 24 39;0.1222,1.000,-31.359
7 24 39;0.1222,1.000,-31.359
6 16 19 39;0.1222,1.000,-31.359
6 19 31 39;0.1222,1.000,-31.359
6 18 19 39;0.1222,1.000,-31.359
6 12 16 25 39;0.1222,1.000,-31.359
6 12 25 31 39;0.1222,1.000,-31.359
6 12 18 25 39;0.1222,1.000,-31.359
9 18 20 21 36;0.4000,0.800,-31.312
23 26 37;0.2000,0.750,-30.969
6 20 31 37;0.2000,0.750,-30.969
6 23 31 37;0.2000,0.750,-30.969
7 20 31 37;0.2000,0.750,-30.969
7 18 20 37;0.2000,0.750,-30.969
1 6 18 20 37;0.2000,0.750,-30.969
1 6 18 23 37;0.2000,0.750,-30.969
1 20 23 31 37;0.2000,0.750,-30.969
1 20 21 31 37;0.2000,0.750,-30.969
1 18 23 31 37;0.2000,0.750,-30.969
1 18 20 23 37;0.2000,0.750,-30.969
6 7 18 23 37;0.2000,0.750,-30.969
