10 76 84;0.1009,0.628,-2058.529
11 26 45 69 80;0.0850,0.847,-1967.074
26 45 69 80;0.0855,0.802,-1887.576
11 26 45 79 80;0.0711,0.987,-1846.129
26 45 79 80;0.0711,0.970,-1796.757
11 45 69 80;0.0856,0.745,-1772.801
20 48 71 83;0.0766,0.808,-1746.713
48 66 71 83;0.0772,0.785,-1722.990
11 36 45 80;0.0685,0.971,-1722.024
36 45 69 80;0.0690,0.965,-1721.282
11 45 79 80;0.0717,0.928,-1719.281
5 31 78 86;0.0663,0.960,-1716.368
20 25 66 71 83;0.0705,0.889,-1703.232
36 45 80;0.0690,0.954,-1696.091
20 66 74 82;0.0773,0.830,-1693.480
1 50 78 87;0.0761,0.839,-1678.687
5 10 31 46 86;0.0679,0.916,-1674.556
10 31 46 86;0.0685,0.905,-1673.658
20 41 50 74 82;0.0854,0.688,-1652.357
5 10 31 86;0.0844,0.630,-1650.683
50 66 74 82;0.0823,0.733,-1650.276
1 78 87;0.0813,0.744,-1648.532
20 41 74 82;0.0854,0.685,-1646.666
20 25 71 83;0.0739,0.800,-1645.751
21 76 84;0.0792,0.774,-1645.411
20 41 50 66 82;0.0746,0.845,-1643.599
66 74 82;0.0823,0.729,-1642.561
11 26 45 80;0.0850,0.685,-1633.441
20 50 66 82;0.0823,0.722,-1628.638
5 31 46 86;0.0698,0.851,-1614.310
45 59 79 80;0.0650,0.968,-1607.123
50 66 82;0.0885,0.619,-1598.201
45 69 80;0.0864,0.648,-1596.774
31 78 86;0.0669,0.889,-1592.747
31 46 86;0.0706,0.822,-1584.661
26 45 80;0.0855,0.648,-1572.030
20 41 66 82;0.0746,0.802,-1563.658
11 26 69 80;0.0936,0.537,-1559.248
5 46 71 86;0.0613,0.954,-1543.920
45 79 80;0.0718,0.831,-1536.480
25 66 71 83;0.0727,0.758,-1536.276
5 31 86;0.0895,0.503,-1534.813
5 10 78 86;0.0656,0.872,-1524.660
20 48 66 83;0.0782,0.654,-1508.645
20 66 71 83;0.0824,0.591,-1508.193
41 66 82;0.0769,0.728,-1492.918
20 41 50 82;0.0883,0.570,-1486.239
10 31 86;0.0851,0.542,-1485.319
20 48 83;0.0806,0.597,-1465.222
25 48 71 83;0.0680,0.793,-1461.242
48 56 71 83;0.0685,0.781,-1456.340
5 10 46 86;0.0712,0.733,-1450.053
10 46 71 86;0.0596,0.928,-1445.168
27 31 71 86;0.0569,0.964,-1431.646
25 39 71 83;0.0591,0.921,-1419.216
48 66 83;0.0807,0.570,-1413.919
5 10 37 71 86;0.0553,0.979,-1412.873
20 50 74 82;0.0913,0.503,-1411.624
25 56 71 83;0.0631,0.848,-1411.227
20 74 82;0.0913,0.499,-1402.788
46 71 86;0.0618,0.865,-1402.414
39 48 71 83;0.0660,0.787,-1395.365
5 37 71 86;0.0565,0.947,-1388.500
39 66 71 83;0.0700,0.714,-1386.693
20 71 83;0.0858,0.487,-1383.076
20 50 78 87;0.0693,0.775,-1379.498
5 49 89;0.0765,0.609,-1375.894
20 25 66 83;0.0730,0.661,-1375.002
11 69 80;0.0982,0.415,-1373.730
11 26 80;0.0936,0.463,-1372.481
31 37 71 86;0.0542,0.975,-1371.351
