2 85;0.2982,0.723,-65.700
1 84;0.5090,0.871,-64.572
5 38 85;0.1084,0.837,-24.263
38 85;0.1145,0.809,-23.600
49 84;0.1898,0.875,-15.448
3 5 43 85;0.0873,0.763,-15.242
65 84;0.1416,0.922,-15.006
5 43 85;0.0873,0.744,-14.253
43 71 85;0.0753,0.781,-13.883
5 20 21 29 47 85;0.0392,1.000,-13.216
16 71 79 84;0.1054,0.946,-12.714
5 20 25 47 85;0.0783,0.743,-12.709
3 43 85;0.0873,0.707,-12.479
16 84;0.4127,0.733,-12.262
71 79 84;0.1235,0.911,-12.214
20 47 62 85;0.0361,1.000,-12.167
5 29 85;0.1416,0.587,-11.928
5 25 85;0.1958,0.528,-11.869
5 20 47 85;0.1024,0.654,-11.785
5 62 85;0.0602,0.800,-11.771
79 84;0.1386,0.885,-11.696
20 73 85;0.0392,0.929,-10.968
20 21 29 47 85;0.0392,0.929,-10.968
43 85;0.0904,0.667,-10.952
27 84;0.2349,0.796,-10.842
46 71 84;0.1717,0.838,-10.708
3 62 85;0.0602,0.769,-10.691
5 47 85;0.1355,0.577,-10.627
62 85;0.0633,0.750,-10.526
46 84;0.1988,0.815,-10.499
61 71 84;0.1687,0.836,-10.321
64 85;0.0422,0.875,-10.265
20 22 25 35 71 85;0.0301,1.000,-10.084
13 20 25 35 47 85;0.0301,1.000,-10.084
15 48 85;0.0361,0.923,-9.992
66 84;0.2078,0.802,-9.946
73 85;0.0452,0.833,-9.798
35 63 85;0.0452,0.833,-9.798
9 47 85;0.0934,0.633,-9.692
3 42 71 84;0.0964,0.914,-9.680
25 35 85;0.1867,0.512,-9.645
25 85;0.2078,0.496,-9.575
5 15 72 85;0.0753,0.676,-9.475
5 63 85;0.0482,0.800,-9.471
29 85;0.1476,0.544,-9.383
42 84;0.1205,0.870,-9.206
5 13 85;0.0964,0.615,-9.180
20 44 47 85;0.0271,1.000,-9.051
15 72 85;0.0783,0.650,-8.816
5 15 85;0.0994,0.600,-8.723
63 85;0.0482,0.762,-8.427
15 85;0.1024,0.586,-8.312
61 84;0.1988,0.786,-8.166
20 21 47 85;0.0572,0.704,-8.119
13 20 35 47 85;0.0301,0.909,-8.075
35 45 48 54 71 85;0.0241,1.000,-8.024
47 85;0.1446,0.527,-8.016
35 48 85;0.0934,0.596,-8.016
22 54 85;0.0422,0.778,-7.807
13 35 85;0.0843,0.609,-7.758
3 41 71 84;0.0723,0.923,-7.672
13 85;0.0964,0.582,-7.617
3 5 35 85;0.2560,0.452,-7.613
3 41 84;0.0994,0.868,-7.564
50 71 84;0.0813,0.900,-7.546
48 58 85;0.0331,0.846,-7.545
36 71 84;0.1657,0.797,-7.448
5 35 85;0.2560,0.450,-7.318
32 72 84;0.0693,0.920,-7.240
45 48 77 85;0.0271,0.900,-7.135
5 45 54 77 85;0.0271,0.900,-7.135
5 48 71 78 85;0.0271,0.900,-7.135
5 35 41 84;0.0572,0.950,-7.064
3 9 35 85;0.1325,0.524,-7.056
11 45 77 85;0.0211,1.000,-7.003
20 31 45 48 71 85;0.0211,1.000,-7.003
41 84;0.1024,0.850,-6.906
9 35 85;0.1416,0.511,-6.778
3 57 84;0.1386,0.807,-6.758
9 48 85;0.0482,0.696,-6.719
5 48 54 85;0.0512,0.680,-6.693
3 48 54 85;0.0512,0.680,-6.693
50 84;0.0994,0.846,-6.543
45 54 77 85;0.0331,0.786,-6.393
20 23 52 72 84;0.0813,0.871,-6.352
5 21 72 85;0.0843,0.571,-6.283
