30 33 41 45 48;0.3407,0.921,-50.513
33 41 45 48;0.3443,0.913,-49.474
11 30 41 45 48;0.3407,0.912,-48.500
11 41 45 48;0.3443,0.904,-47.543
30 41 45 48;0.3443,0.904,-47.543
30 31 41 48;0.3810,0.867,-46.982
30 33 45 48;0.4359,0.815,-46.686
41 45 48;0.3480,0.896,-46.657
31 41 48;0.3846,0.861,-46.396
33 45 48;0.4396,0.805,-45.113
30 31 45 48;0.3883,0.841,-42.854
11 30 45 48;0.4359,0.799,-42.694
30 45 48;0.4396,0.795,-42.512
31 45 48;0.3919,0.836,-42.403
11 45 48;0.4396,0.789,-41.254
45 48;0.4432,0.786,-41.108
30 33 41 48;0.4322,0.787,-39.127
33 41 48;0.4359,0.778,-37.772
30 31 33 48;0.4725,0.741,-36.241
11 30 41 48;0.4249,0.779,-35.918
30 41 48;0.4396,0.764,-35.353
11 41 48;0.4286,0.770,-34.614
41 48;0.4432,0.756,-34.158
31 33 48;0.4762,0.726,-33.154
30 31 48;0.4799,0.720,-32.243
31 48;0.4835,0.706,-29.423
33 38 48;0.3553,0.758,-22.319
38 48;0.3553,0.752,-21.391
5 21 30 33 48;0.2234,0.847,-20.000
5 9 30 48;0.1099,1.000,-18.981
1 9 33 48;0.1685,0.902,-18.946
5 11 30 33 48;0.2381,0.823,-18.918
5 21 33 48;0.2234,0.836,-18.781
5 11 33 48;0.2418,0.815,-18.420
5 30 33 48;0.2418,0.815,-18.420
9 11 30 33 48;0.2198,0.833,-18.174
1 9 48;0.1722,0.887,-18.032
5 33 48;0.2454,0.807,-17.953
9 11 33 48;0.2234,0.824,-17.632
9 30 33 48;0.2234,0.824,-17.632
9 11 30 48;0.2234,0.824,-17.632
1 5 11 21 48;0.1502,0.911,-17.420
9 33 48;0.2271,0.816,-17.126
9 11 48;0.2271,0.816,-17.126
9 30 48;0.2271,0.816,-17.126
5 9 48;0.1136,0.969,-16.867
9 48;0.2308,0.808,-16.654
1 5 16 21 48;0.1245,0.944,-16.626
1 5 11 16 48;0.1245,0.944,-16.626
1 5 11 48;0.1612,0.880,-16.198
5 11 21 30 48;0.2198,0.811,-15.975
1 10 32 47 51;0.0513,0.467,-15.850
1 5 21 48;0.1502,0.891,-15.843
5 11 30 48;0.2381,0.793,-15.796
5 21 30 48;0.2234,0.803,-15.521
5 11 48;0.2418,0.786,-15.404
1 11 16 30 33 48;0.3443,0.718,-15.378
1 10 47 51;0.0586,0.390,-15.228
1 16 30 33 48;0.3480,0.714,-15.206
1 5 16 48;0.1245,0.919,-14.772
1 11 16 33 48;0.3443,0.712,-14.645
5 21 48;0.2234,0.792,-14.550
1 16 33 48;0.3480,0.709,-14.481
30 33 48;0.5458,0.606,-14.361
1 32 47 51;0.0513,0.424,-14.323
1 11 16 30 48;0.3480,0.704,-13.779
1 10 32 51;0.0586,0.356,-13.641
1 16 30 48;0.3516,0.701,-13.630
5 30 48;0.2418,0.767,-13.629
47 51;0.0879,0.238,-13.507
5 48;0.2454,0.761,-13.312
8 11 30 48;0.1429,0.867,-13.288
1 11 16 48;0.3480,0.699,-13.098
1 16 48;0.3516,0.696,-12.957
6 10 11 32 51;0.0623,0.309,-12.260
1 6 10 21 39 51;0.0440,0.429,-12.226
10 50;0.0952,0.206,-12.093
8 11 48;0.1429,0.848,-12.060
8 30 48;0.1429,0.848,-12.060
6 32 51;0.0696,0.275,-11.993
25 43 51;0.0366,0.500,-11.853
1 6 16 42 49;0.0403,0.647,-11.807
1 8 23 48;0.0842,0.958,-11.773
10 32 51;0.0696,0.271,-11.733
8 23 48;0.0952,0.929,-11.684
1 11 33 48;0.4029,0.663,-11.542
1 23 33 48;0.2381,0.747,-11.537
8 16 48;0.1136,0.886,-11.470
32 51;0.0769,0.244,-11.395
1 10 11 21 39 51;0.0476,0.361,-10.962
8 48;0.1429,0.830,-10.948
1 6 10 39 51;0.0440,0.387,-10.912
1 33 48;0.4066,0.657,-10.888
1 11 30 48;0.4066,0.657,-10.888
1 43 51;0.0293,0.571,-10.764
10 11 25 30 39 52;0.0293,0.211,-10.683
1 10 21 39 51;0.0476,0.351,-10.601
1 23 30 48;0.2418,0.733,-10.557
1 10 16 42 49;0.0330,0.692,-10.502
10 11 25 39 52;0.0293,0.205,-10.469
10 25 30 39 52;0.0293,0.205,-10.469
1 16 42 49;0.0440,0.545,-10.361
10 25 39 52;0.0293,0.200,-10.261
10 51;0.0916,0.198,-10.248
43 51;0.0440,0.353,-9.777
1 6 42 49;0.0440,0.522,-9.759
6 10 16 33 42 49;0.0440,0.522,-9.759
10 31 39 44 47 52;0.0110,1.000,-9.632
10 44 52;0.0183,0.385,-9.566
10 11 16 32 33 49;0.0623,0.405,-9.505
11 16 33 48;0.4505,0.631,-9.360
16 33 48;0.4579,0.628,-9.355
6 21 33 49;0.1355,0.253,-9.332
1 23 48;0.2418,0.717,-9.229
1 11 48;0.4066,0.645,-9.220
10 16 33 42 49;0.0440,0.500,-9.202
1 30 48;0.4103,0.644,-9.166
10 16 32 33 49;0.0623,0.395,-9.130
6 25 30 33 42 49;0.0403,0.524,-9.006
3 6 11 16 50;0.0403,0.355,-8.983
23 33 48;0.3150,0.677,-8.866
6 16 33 42 49;0.0513,0.438,-8.815
33 48;0.5495,0.586,-8.779
10 11 25 30 52;0.0330,0.141,-8.741
6 33 42 49;0.0586,0.400,-8.737
1 6 21 39 51;0.0476,0.302,-8.708
6 10 16 42 49;0.0440,0.480,-8.685
6 25 30 33 49;0.0952,0.302,-8.685
3 6 16 21 50;0.0366,0.370,-8.579
10 11 16 32 39 49;0.0476,0.448,-8.497
6 25 30 42 49;0.0403,0.500,-8.451
6 21 49;0.1392,0.242,-8.411
10 11 25 52;0.0330,0.134,-8.339
10 25 30 52;0.0330,0.134,-8.339
23 30 48;0.3150,0.672,-8.332
11 36 52;0.0147,0.444,-8.318
3 6 16 50;0.0403,0.333,-8.311
3 23 31 39 50;0.0183,0.714,-8.304
1 5 32 39 50;0.0183,0.714,-8.304
16 30 48;0.4615,0.621,-8.286
25 31 39 44 47 52;0.0110,0.750,-8.271
32 50;0.0696,0.221,-8.213
10 16 42 49;0.0440,0.462,-8.203
21 33 47 49;0.0879,0.308,-8.174
10 11 16 32 49;0.0623,0.370,-8.092
10 16 32 39 49;0.0476,0.433,-8.064
6 10 16 33 49;0.0769,0.328,-8.055
6 42 49;0.0586,0.381,-8.025
6 33 49;0.1465,0.231,-7.966
10 25 52;0.0330,0.129,-7.958
10 11 30 52;0.0403,0.096,-7.862
21 36 52;0.0147,0.400,-7.831
1 25 39 42 49;0.0220,0.750,-7.783
3 10 32 33 39 49;0.0220,0.750,-7.783
10 16 32 49;0.0623,0.362,-7.773
6 25 30 49;0.0952,0.289,-7.740
1 42 49;0.0476,0.419,-7.657
1 6 39 51;0.0476,0.277,-7.657
1 48;0.4103,0.633,-7.650
11 25 30 39 47 52;0.0220,0.207,-7.585
3 11 16 47 50;0.0293,0.400,-7.519
44 52;0.0183,0.263,-7.501
36 52;0.0147,0.364,-7.404
10 30 52;0.0403,0.092,-7.396
11 25 39 47 52;0.0220,0.200,-7.382
6 39 51;0.0659,0.217,-7.363
22 23 39 50;0.0147,0.800,-7.355
3 16 31 42 47 50;0.0147,0.800,-7.355
3 11 16 31 39 50;0.0256,0.438,-7.282
10 11 16 33 49;0.0879,0.293,-7.227
10 11 52;0.0403,0.091,-7.216
16 25 30 33 42 49;0.0366,0.476,-7.205
3 5 32 39 49;0.0147,1.000,-7.146
3 5 10 11 32 49;0.0147,1.000,-7.146
6 49;0.1502,0.222,-7.056
10 31 39 47 52;0.0147,0.333,-7.023
10 16 33 49;0.0879,0.289,-7.004
25 30 39 47 52;0.0220,0.188,-7.001
10 11 21 33 49;0.0989,0.273,-6.946
11 25 30 39 52;0.0293,0.131,-6.943
3 6 11 21 50;0.0366,0.312,-6.943
10 33 42 49;0.0440,0.414,-6.934
25 30 33 42 49;0.0440,0.414,-6.934
11 16 32 33 39 49;0.0476,0.394,-6.908
3 23 39 50;0.0256,0.412,-6.835
3 16 31 39 50;0.0256,0.412,-6.835
25 39 47 52;0.0220,0.182,-6.822
10 52;0.0403,0.087,-6.780
3 16 47 50;0.0293,0.364,-6.753
10 21 33 49;0.0989,0.270,-6.744
10 11 33 49;0.1062,0.261,-6.743
16 25 33 42 49;0.0366,0.455,-6.739
16 25 30 42 49;0.0366,0.455,-6.739
3 21 32 33 39 49;0.0256,0.583,-6.739
11 25 39 52;0.0293,0.127,-6.702
3 6 11 30 31 47 50;0.0183,0.556,-6.681
16 33 42 49;0.0549,0.357,-6.674
3 6 21 50;0.0366,0.303,-6.662
22 30 39 50;0.0220,0.462,-6.653
3 6 11 50;0.0403,0.282,-6.622
33 47 49;0.0916,0.278,-6.615
5 22 39 50;0.0110,1.000,-6.615
3 21 25 40 51;0.0110,1.000,-6.615
6 23 30 39 43 50;0.0110,1.000,-6.615
25 30 42 49;0.0440,0.400,-6.562
16 21 32 33 39 49;0.0440,0.400,-6.562
3 11 16 39 50;0.0330,0.321,-6.500
25 30 39 52;0.0293,0.123,-6.470
10 33 49;0.1062,0.257,-6.366
18 23 33 39 50;0.0147,0.667,-6.340
3 31 42 47 50;0.0147,0.667,-6.340
16 23 48;0.2711,0.667,-6.336
1 17 30 39 47 52;0.0073,1.000,-6.332
11 17 30 39 47 52;0.0073,1.000,-6.332
23 39 50;0.0476,0.245,-6.320
16 25 42 49;0.0366,0.435,-6.309
23 48;0.3187,0.649,-6.302
39 50;0.0806,0.179,-6.277
25 33 39 42 49;0.0293,0.500,-6.266
25 39 52;0.0293,0.119,-6.247
