1 72;0.0743,1.000,-210.799
10 15 28 70;0.4616,1.000,-144.369
15 28 70;0.4616,0.995,-134.843
18 28 70;0.4381,1.000,-133.637
16 73;0.0396,0.941,-119.392
10 28 70;0.4616,0.971,-105.680
20 28 70;0.3700,1.000,-105.641
28 70;0.4616,0.966,-100.518
5 18 70;0.3069,0.996,-78.487
41 72;0.0309,1.000,-70.497
37 72;0.0309,1.000,-70.497
20 26 72;0.0532,0.457,-70.444
26 64 72;0.0532,0.457,-70.444
26 72;0.0532,0.453,-69.865
5 10 17 73;0.0396,0.356,-69.728
5 17 73;0.0396,0.337,-67.633
10 17 73;0.0396,0.308,-64.183
17 73;0.0396,0.271,-59.477
15 21 70;0.7475,0.814,-57.222
4 18 64 69;0.0780,0.312,-48.706
4 18 69;0.0780,0.304,-47.093
4 20 47 69;0.0668,0.358,-46.477
4 10 21 47 69;0.0668,0.358,-46.477
4 20 64 69;0.0780,0.300,-46.152
4 10 47 69;0.0668,0.353,-45.713
4 10 21 64 69;0.0780,0.297,-45.535
4 20 69;0.0780,0.293,-44.625
4 21 47 69;0.0668,0.346,-44.594
4 10 64 69;0.0780,0.290,-44.029
4 10 21 69;0.0780,0.290,-44.029
4 47 69;0.0668,0.342,-43.865
4 21 64 69;0.0780,0.285,-42.859
4 10 69;0.0780,0.284,-42.571
15 70;0.7599,0.793,-42.218
4 64 69;0.0780,0.279,-41.438
4 21 69;0.0780,0.279,-41.438
4 69;0.0780,0.273,-40.062
18 48 70;0.3762,0.907,-38.629
2 33 73;0.0124,1.000,-33.094
5 28 33 47 73;0.0124,1.000,-33.094
18 56 70;0.4790,0.866,-32.052
18 70;0.5285,0.852,-31.089
18 20 50 69;0.0371,0.455,-30.466
10 47 51 69;0.0161,1.000,-29.345
28 33 47 73;0.0124,0.833,-28.959
20 64 72;0.0743,0.116,-28.108
5 33 47 73;0.0124,0.769,-27.521
20 72;0.0743,0.115,-27.373
10 51 69;0.0173,0.875,-27.079
5 10 21 29 73;0.0260,0.214,-26.984
47 51 69;0.0161,0.929,-26.800
5 28 33 73;0.0124,0.714,-26.296
5 10 29 73;0.0260,0.204,-25.906
5 21 73;0.0421,0.088,-25.726
51 69;0.0173,0.824,-25.438
18 50 69;0.0371,0.390,-25.413
10 15 47 69;0.0941,0.181,-25.398
5 73;0.0421,0.087,-25.271
8 48 68;0.0062,1.000,-24.648
8 10 68;0.0062,1.000,-24.648
20 29 70;0.1040,1.000,-24.253
19 72;0.0210,0.459,-24.118
15 47 69;0.0941,0.177,-23.949
10 32 56 70;0.1238,0.980,-23.258
8 46 68;0.0062,0.833,-22.859
10 47 69;0.0941,0.174,-22.855
28 33 64 73;0.0124,0.556,-22.630
18 57 69;0.0136,0.917,-22.321
20 57 69;0.0136,0.917,-22.321
21 57 69;0.0136,0.917,-22.321
33 47 58 73;0.0111,0.643,-22.170
18 20 47 69;0.0755,0.204,-21.871
32 56 70;0.1275,0.972,-21.859
20 50 69;0.0371,0.345,-21.710
47 69;0.0941,0.171,-21.491
21 33 47 73;0.0124,0.500,-21.245
10 32 70;0.1324,0.964,-20.965
21 48 56 70;0.4567,0.846,-20.749
8 58 68;0.0062,0.625,-20.632
28 33 73;0.0124,0.476,-20.627
57 69;0.0136,0.846,-20.544
2 47 58 73;0.0111,0.562,-20.485
32 70;0.1374,0.957,-20.221
27 69;0.0111,1.000,-20.121
24 69;0.0111,1.000,-20.121
22 68;0.0050,1.000,-19.344
21 29 48 70;0.1485,0.945,-19.308
10 15 50 64 69;0.0433,0.282,-19.234
8 68;0.0062,0.500,-19.134
5 36 70;0.0829,1.000,-19.089
33 47 73;0.0124,0.417,-18.995
10 50 64 69;0.0433,0.278,-18.741
10 15 50 69;0.0433,0.278,-18.741
21 48 70;0.5074,0.832,-18.636
38 72;0.0087,1.000,-18.539
10 50 69;0.0433,0.273,-18.260
2 47 73;0.0124,0.385,-18.055
18 20 64 69;0.0903,0.167,-17.921
5 15 21 50 64 72;0.0186,0.375,-17.749
6 70;0.0767,1.000,-17.597
15 50 64 69;0.0433,0.267,-17.562
5 15 21 50 72;0.0186,0.366,-17.349
50 64 69;0.0433,0.263,-17.111
15 50 69;0.0433,0.263,-17.111
18 20 69;0.0903,0.164,-17.111
29 48 58 70;0.1225,0.952,-17.019
48 56 70;0.4604,0.836,-16.970
5 21 50 64 72;0.0186,0.357,-16.963
21 70;0.7500,0.781,-16.921
50 69;0.0433,0.259,-16.671
5 21 50 72;0.0186,0.349,-16.591
5 15 50 64 72;0.0186,0.341,-16.230
5 15 50 72;0.0186,0.333,-15.881
5 50 64 72;0.0186,0.326,-15.542
10 15 64 69;0.1114,0.131,-15.410
2 28 56 58 73;0.0124,0.303,-15.394
5 50 72;0.0186,0.319,-15.214
2 28 56 73;0.0136,0.256,-14.996
30 69;0.0124,0.667,-14.881
9 69;0.0124,0.667,-14.881
20 52 70;0.0644,1.000,-14.646
10 21 33 73;0.0136,0.244,-14.483
5 48 70;0.2995,0.861,-14.434
10 21 29 73;0.0260,0.115,-14.428
5 10 15 21 58 64 72;0.0458,0.145,-14.388
29 48 70;0.1498,0.917,-14.183
14 70;0.0619,1.000,-14.062
5 10 15 21 64 72;0.0532,0.128,-13.958
2 56 58 73;0.0124,0.263,-13.905
10 15 21 50 56 58 64 72;0.0223,0.247,-13.836
21 29 73;0.0260,0.112,-13.825
5 10 15 58 64 72;0.0458,0.142,-13.817
2 56 73;0.0136,0.229,-13.766
29 56 62 73;0.0087,0.438,-13.738
10 21 50 56 58 64 72;0.0223,0.243,-13.612
5 10 15 64 72;0.0532,0.126,-13.453
10 15 21 50 56 58 72;0.0223,0.240,-13.392
2 28 58 73;0.0124,0.250,-13.378
5 15 21 58 64 72;0.0458,0.140,-13.373
10 15 21 50 58 64 72;0.0235,0.229,-13.360
2 28 73;0.0136,0.220,-13.319
48 70;0.5111,0.818,-13.285
5 10 15 21 58 72;0.0458,0.140,-13.264
29 62 73;0.0087,0.412,-13.237
20 39 70;0.0582,1.000,-13.188
10 21 50 56 58 72;0.0223,0.237,-13.177
29 46 52 56 73;0.0099,0.333,-13.166
46 55 72;0.0062,1.000,-13.160
10 21 50 58 64 72;0.0235,0.226,-13.158
10 29 73;0.0260,0.108,-13.153
5 15 21 64 72;0.0532,0.125,-13.058
10 15 21 64 72;0.0743,0.091,-13.041
5 10 15 21 72;0.0532,0.125,-12.960
10 15 21 50 58 72;0.0235,0.224,-12.959
10 15 69;0.1114,0.127,-12.924
10 33 73;0.0136,0.212,-12.894
33 39 73;0.0050,1.000,-12.848
46 56 62 73;0.0050,1.000,-12.848
5 15 58 64 72;0.0458,0.138,-12.833
10 21 50 58 72;0.0235,0.221,-12.764
5 10 15 58 72;0.0458,0.137,-12.727
29 73;0.0260,0.104,-12.602
5 15 64 72;0.0532,0.123,-12.574
5 10 15 72;0.0532,0.123,-12.479
15 21 50 56 58 64 72;0.0223,0.225,-12.355
5 15 21 58 72;0.0458,0.135,-12.310
21 50 56 58 64 72;0.0223,0.222,-12.159
29 58 64 70;0.1621,0.897,-12.145
2 73;0.0136,0.196,-12.104
5 15 21 72;0.0532,0.121,-12.103
15 21 50 58 64 72;0.0235,0.211,-12.015
15 21 50 56 58 72;0.0223,0.220,-11.967
46 56 70;0.3106,0.848,-11.937
21 50 58 64 72;0.0235,0.209,-11.836
5 15 58 72;0.0458,0.133,-11.803
21 50 56 58 72;0.0223,0.217,-11.778
10 15 50 56 58 64 72;0.0223,0.217,-11.778
21 33 64 73;0.0124,0.213,-11.769
21 33 73;0.0136,0.190,-11.735
5 10 21 58 64 72;0.0458,0.132,-11.703
15 21 50 58 72;0.0235,0.207,-11.659
5 15 72;0.0532,0.120,-11.643
10 21 50 56 64 72;0.0248,0.198,-11.596
10 15 21 50 56 72;0.0248,0.198,-11.596
10 50 56 58 64 72;0.0223,0.214,-11.592
21 50 58 72;0.0235,0.204,-11.486
10 15 50 56 58 72;0.0223,0.212,-11.409
10 15 21 72;0.0743,0.089,-11.340
10 15 50 58 64 72;0.0235,0.202,-11.315
10 64 69;0.1114,0.125,-11.303
10 21 50 56 72;0.0248,0.194,-11.270
46 62 73;0.0050,0.800,-11.269
10 50 56 58 72;0.0223,0.209,-11.230
5 10 58 64 72;0.0458,0.130,-11.214
45 64 70;0.0495,1.000,-11.165
15 46 48 64 68;0.0099,0.039,-11.156
10 50 58 64 72;0.0235,0.200,-11.147
5 10 21 64 72;0.0532,0.118,-11.106
59 69;0.0062,1.000,-11.074
18 64 69;0.0903,0.147,-11.016
10 15 50 58 72;0.0235,0.198,-10.981
10 21 50 64 72;0.0260,0.184,-10.965
29 58 70;0.1770,0.883,-10.958
15 46 48 68;0.0099,0.038,-10.958
46 48 64 68;0.0099,0.038,-10.880
5 21 58 64 72;0.0458,0.128,-10.834
10 50 58 72;0.0235,0.196,-10.818
15 21 50 56 64 72;0.0248,0.189,-10.800
7 56 69;0.0111,0.529,-10.788
46 48 68;0.0099,0.037,-10.688
52 70;0.1176,0.913,-10.682
10 21 50 72;0.0260,0.181,-10.671
5 10 64 72;0.0532,0.116,-10.671
10 18 69;0.0903,0.146,-10.595
33 73;0.0136,0.169,-10.563
15 50 56 58 64 72;0.0223,0.200,-10.543
21 50 56 64 72;0.0248,0.185,-10.497
15 21 50 56 72;0.0248,0.185,-10.497
18 69;0.0903,0.146,-10.388
50 56 58 64 72;0.0223,0.198,-10.378
5 58 64 72;0.0458,0.126,-10.372
5 10 21 58 72;0.0458,0.126,-10.372
5 21 64 72;0.0532,0.115,-10.331
15 21 50 64 72;0.0260,0.176,-10.246
10 21 64 72;0.0743,0.087,-10.233
15 50 56 58 72;0.0223,0.196,-10.216
21 50 56 72;0.0248,0.182,-10.203
10 15 50 56 64 72;0.0248,0.182,-10.203
15 50 58 64 72;0.0235,0.188,-10.192
7 69;0.0111,0.500,-10.191
50 56 58 72;0.0223,0.194,-10.057
10 15 64 72;0.0743,0.087,-10.050
50 58 64 72;0.0235,0.186,-10.041
21 50 64 72;0.0260,0.174,-9.972
15 21 50 72;0.0260,0.174,-9.972
5 10 58 72;0.0458,0.124,-9.923
10 50 56 64 72;0.0248,0.179,-9.918
10 15 50 56 72;0.0248,0.179,-9.918
5 64 72;0.0532,0.113,-9.915
5 10 21 72;0.0532,0.113,-9.915
15 50 58 72;0.0235,0.184,-9.892
50 58 72;0.0235,0.183,-9.746
21 50 72;0.0260,0.171,-9.704
10 50 56 72;0.0248,0.175,-9.640
5 21 58 72;0.0458,0.122,-9.575
5 10 72;0.0532,0.112,-9.510
29 64 70;0.1980,0.865,-9.467
49 56 58 73;0.0087,0.250,-9.461
40 68;0.0025,1.000,-9.363
10 50 64 72;0.0260,0.167,-9.316
10 15 50 72;0.0260,0.167,-9.316
55 72;0.0062,0.625,-9.311
15 50 56 64 72;0.0248,0.171,-9.238
5 21 72;0.0532,0.111,-9.193
5 58 72;0.0458,0.120,-9.151
10 50 72;0.0260,0.164,-9.066
21 49 56 73;0.0099,0.200,-8.993
50 56 64 72;0.0248,0.168,-8.979
15 50 56 72;0.0248,0.168,-8.979
42 69;0.0050,1.000,-8.839
5 72;0.0532,0.109,-8.806
20 64 69;0.0903,0.141,-8.803
29 70;0.2129,0.856,-8.802
50 56 72;0.0248,0.165,-8.727
15 50 64 72;0.0260,0.160,-8.702
49 56 73;0.0099,0.190,-8.625
10 46 52 56 73;0.0099,0.190,-8.625
23 56 69;0.0099,0.471,-8.604
49 58 73;0.0087,0.219,-8.537
50 64 72;0.0260,0.158,-8.467
15 50 72;0.0260,0.158,-8.467
10 15 72;0.0743,0.085,-8.431
10 69;0.1114,0.122,-8.406
20 62 70;0.0371,1.000,-8.312
5 34 47 70;0.0780,0.926,-8.309
15 64 69;0.1114,0.121,-8.277
45 70;0.0557,0.957,-8.256
10 21 72;0.0743,0.085,-8.254
20 69;0.0903,0.140,-8.241
50 72;0.0260,0.156,-8.237
15 21 64 72;0.0743,0.085,-8.165
21 49 73;0.0099,0.178,-8.113
23 69;0.0099,0.444,-8.111
39 70;0.0767,0.925,-8.090
49 73;0.0099,0.170,-7.796
15 46 64 68;0.0099,0.026,-7.668
56 62 73;0.0087,0.189,-7.571
10 46 52 73;0.0099,0.163,-7.495
62 73;0.0087,0.184,-7.398
10 64 72;0.0743,0.084,-7.375
46 64 68;0.0099,0.025,-7.313
2 4 48 56 68;0.0025,0.400,-7.075
46 70;0.3663,0.815,-7.068
5 34 70;0.0953,0.895,-7.044
46 52 56 73;0.0111,0.136,-6.961
15 46 68;0.0099,0.023,-6.855
2 4 48 68;0.0025,0.333,-6.674
2 4 46 56 68;0.0025,0.333,-6.674
2 4 56 58 68;0.0025,0.333,-6.674
2 20 70;0.0297,1.000,-6.620
10 52 56 58 73;0.0099,0.143,-6.560
46 68;0.0099,0.022,-6.444
15 48 58 64 68;0.0099,0.022,-6.400
13 73;0.0025,1.000,-6.365
10 35 45 73;0.0025,1.000,-6.365
2 4 58 68;0.0025,0.286,-6.343
2 4 56 68;0.0025,0.286,-6.343
15 48 58 68;0.0099,0.022,-6.290
46 52 73;0.0111,0.122,-6.107
48 58 64 68;0.0099,0.021,-6.096
2 4 68;0.0025,0.250,-6.060
36 56 70;0.1312,0.862,-6.007
48 58 68;0.0099,0.021,-5.990
10 35 52 73;0.0050,0.267,-5.962
10 58 72;0.0631,0.091,-5.862
63 70;0.0260,1.000,-5.780
5 10 64 70;0.3700,0.808,-5.776
15 58 64 72;0.0631,0.091,-5.739
28 39 47 56 58 73;0.0050,0.250,-5.705
21 64 72;0.0743,0.081,-5.572
10 52 58 73;0.0099,0.123,-5.565
34 36 70;0.0903,0.880,-5.506
10 72;0.0743,0.081,-5.487
10 35 73;0.0050,0.235,-5.467
