1 15 31;0.4000,0.943,-41.106
1 31;0.4184,0.939,-40.326
15 27 31;0.7408,0.883,-34.449
15 31;0.7456,0.882,-34.155
11 31;0.2720,0.947,-26.434
23 31;0.5456,0.890,-18.434
6 31;0.3152,0.916,-16.534
27 31;0.8320,0.854,-16.126
16 26 33;0.0144,0.094,-15.295
16 33;0.0144,0.093,-15.127
3 32;0.0440,0.190,-14.803
13 20 24 29 34;0.0080,0.076,-14.442
13 24 29 34;0.0080,0.072,-13.867
13 20 29 34;0.0088,0.055,-12.765
13 20 24 29 32;0.0248,0.237,-12.647
13 20 24 34;0.0080,0.062,-12.400
13 24 29 32;0.0256,0.230,-12.399
13 29 34;0.0088,0.052,-12.208
13 24 34;0.0080,0.056,-11.565
10 19 24 33;0.0064,0.174,-11.046
13 20 24 32;0.0272,0.210,-10.931
10 24 33;0.0080,0.127,-10.730
16 32;0.0304,0.197,-10.614
24 26 33;0.0192,0.053,-10.329
4 19 29 37;0.0024,0.073,-10.324
13 20 34;0.0088,0.043,-10.312
13 29 32;0.0320,0.190,-10.216
4 19 22 24 37;0.0016,0.400,-10.168
13 27 33;0.0144,0.067,-10.082
20 24 26 29 34;0.0096,0.038,-10.076
13 24 32;0.0280,0.198,-9.852
10 19 26 33;0.0064,0.148,-9.816
4 19 22 37;0.0016,0.333,-9.763
10 26 33;0.0080,0.114,-9.755
13 33;0.0144,0.065,-9.709
18 24 26 29 35;0.0048,0.032,-9.687
10 19 33;0.0064,0.145,-9.678
10 33;0.0080,0.112,-9.654
10 18 29 35;0.0024,0.176,-9.555
13 34;0.0088,0.040,-9.516
4 19 37;0.0024,0.056,-9.480
5 10 20 27 29 35;0.0016,0.667,-9.427
5 18 20 24 27 29 35;0.0024,0.158,-9.206
19 22 24 29 37;0.0016,0.250,-9.140
24 26 29 34;0.0096,0.034,-9.127
5 18 20 27 29 35;0.0024,0.150,-9.046
18 28 30 32;0.0032,1.000,-9.034
18 24 29 35;0.0048,0.029,-8.997
24 26 29 35;0.0056,0.020,-8.995
20 24 29 34;0.0096,0.034,-8.943
24 33;0.0192,0.050,-8.897
4 22 24 29 37;0.0016,0.222,-8.889
10 26 32;0.0168,0.239,-8.828
25 31;0.1048,0.942,-8.774
5 18 20 29 35;0.0024,0.136,-8.750
5 18 27 29 35;0.0024,0.136,-8.750
5 18 20 24 27 35;0.0024,0.136,-8.750
5 10 27 29 35;0.0016,0.500,-8.737
5 10 18 20 27 35;0.0016,0.500,-8.737
24 28 32;0.0088,0.355,-8.734
4 22 29 37;0.0016,0.200,-8.667
10 32;0.0168,0.236,-8.652
5 18 20 27 35;0.0024,0.130,-8.612
24 26 29 32;0.0440,0.158,-8.488
5 18 29 35;0.0024,0.125,-8.481
5 18 20 24 35;0.0024,0.125,-8.481
5 18 24 27 35;0.0024,0.125,-8.481
18 24 26 35;0.0048,0.026,-8.432
28 32;0.0088,0.344,-8.407
5 18 20 35;0.0024,0.120,-8.356
5 18 27 35;0.0024,0.120,-8.356
5 20 24 27 29 35;0.0024,0.120,-8.356
24 29 35;0.0056,0.018,-8.318
19 22 29 37;0.0016,0.167,-8.285
5 18 24 35;0.0024,0.115,-8.236
5 10 20 27 35;0.0016,0.400,-8.229
5 18 35;0.0024,0.111,-8.120
5 20 27 29 35;0.0024,0.111,-8.120
4 22 24 37;0.0016,0.154,-8.118
16 19 22 24 37;0.0016,0.154,-8.118
24 29 34;0.0096,0.031,-8.100
4 29 37;0.0024,0.035,-8.098
4 22 37;0.0016,0.143,-7.965
5 27 29 35;0.0024,0.103,-7.903
18 24 35;0.0048,0.024,-7.873
5 10 27 35;0.0016,0.333,-7.826
19 22 24 37;0.0016,0.133,-7.822
5 18 20 24 32;0.0072,0.375,-7.797
5 20 24 27 35;0.0024,0.097,-7.700
20 24 26 34;0.0096,0.030,-7.668
13 32;0.0360,0.164,-7.624
3 19 33;0.0104,0.071,-7.623
8 20 26 27 29 34;0.0064,0.047,-7.542
5 24 29 32;0.0088,0.314,-7.514
5 20 27 35;0.0024,0.091,-7.511
8 20 26 29 34;0.0064,0.046,-7.501
4 37;0.0024,0.029,-7.457
16 19 22 37;0.0016,0.111,-7.447
5 18 20 32;0.0072,0.360,-7.444
4 24 35;0.0032,0.047,-7.424
4 29 35;0.0032,0.047,-7.424
10 18 35;0.0024,0.088,-7.422
5 24 27 35;0.0024,0.088,-7.422
5 20 29 35;0.0024,0.088,-7.422
24 26 32;0.0520,0.145,-7.377
5 27 35;0.0024,0.083,-7.250
4 14 20 28 29 33;0.0016,1.000,-7.238
19 22 37;0.0016,0.100,-7.232
16 22 24 29 37;0.0016,0.100,-7.232
4 15 24 27 34;0.0032,0.114,-7.209
24 26 35;0.0056,0.016,-7.197
5 29 35;0.0024,0.081,-7.168
4 20 24 27 34;0.0040,0.079,-7.146
2 20 31;0.1752,0.909,-7.138
22 24 29 37;0.0016,0.095,-7.132
4 16 18 23 39;0.0008,1.000,-7.131
4 13 18 23 39;0.0008,1.000,-7.131
4 8 18 23 29 39;0.0008,1.000,-7.131
8 16 18 23 29 39;0.0008,1.000,-7.131
8 16 18 20 23 39;0.0008,1.000,-7.131
5 18 24 32;0.0072,0.346,-7.112
5 20 24 35;0.0024,0.079,-7.088
8 26 27 29 34;0.0064,0.043,-7.031
8 26 29 34;0.0064,0.043,-6.994
5 29 32;0.0088,0.297,-6.984
2 12 31;0.1576,0.912,-6.975
14 19 20 28 33;0.0024,0.375,-6.970
8 20 27 29 34;0.0064,0.043,-6.957
5 20 35;0.0024,0.075,-6.935
4 20 27 29 34;0.0040,0.076,-6.928
14 24 30 32;0.0056,0.412,-6.923
8 20 29 34;0.0064,0.043,-6.920
2 31;0.1840,0.906,-6.914
5 24 32;0.0096,0.279,-6.895
3 16 20 27 29 34;0.0032,0.105,-6.889
10 26 29 35;0.0024,0.073,-6.861
