3,31,62,104,139,167,187,217,248,278,230,231
9,31,62,117,144,164,187,217,248,278,201,232
9,31,61,104,139,167,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,114,139,167,187,217,248,278,201,233
21,31,66,104,139,167,187,217,248,278,201,232
1,31,61,99,124,174,187,217,248,278,201,233
15,31,62,114,150,170,187,217,248,278,230,234
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,91,137,180,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,114,139,167,181,211,241,271,201,233
18,31,62,104,139,167,187,217,248,278,201,232
1,31,61,102,137,174,187,217,248,278,201,233
18,45,62,104,139,167,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
15,31,62,93,139,177,187,217,248,278,201,231
9,33,61,104,139,167,187,217,248,278,201,232
18,31,63,104,139,167,187,217,248,278,230,231
1,31,61,104,139,167,187,217,248,278,201,233
6,31,62,104,139,167,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,93,134,177,187,217,248,278,201,233
15,31,62,104,139,167,187,217,248,278,201,234
9,31,62,111,140,154,187,217,248,278,230,231
1,31,61,104,139,167,187,217,248,278,201,233
9,31,62,104,139,167,187,217,248,278,201,232
12,31,61,105,139,167,187,217,248,278,201,234
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,105,127,170,187,217,248,278,201,233
6,31,62,104,139,167,187,217,248,278,230,234
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,91,139,167,192,216,252,282,201,233
21,31,63,104,139,167,187,217,248,278,201,234
3,36,61,105,139,180,210,225,264,291,201,231
18,31,62,108,139,167,187,217,248,278,201,232
15,31,62,99,139,167,186,216,249,279,230,234
9,31,61,102,147,174,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
18,31,62,105,144,174,187,217,248,278,201,231
18,31,62,93,139,167,189,219,249,282,201,232
18,31,62,104,139,167,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
6,31,62,99,139,167,187,217,248,278,230,231
1,31,61,93,139,167,192,222,252,282,201,233
1,31,61,104,139,167,187,217,248,278,201,233
12,31,61,104,139,167,187,217,248,278,201,232
3,31,61,104,139,167,187,217,248,278,201,235
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
15,31,62,111,130,160,187,217,248,278,201,234
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,144,167,187,217,248,278,201,233
1,31,61,96,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
21,31,63,104,139,167,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
18,31,62,104,139,167,187,217,248,278,201,231
18,31,62,104,139,167,187,217,248,278,201,231
9,31,62,104,139,167,187,217,248,278,201,234
9,31,61,104,139,167,187,217,248,278,201,232
1,31,62,104,139,167,187,217,248,278,201,234
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
9,31,62,108,139,167,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
9,31,62,104,139,167,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
15,31,61,104,139,167,187,217,248,278,201,232
21,31,61,104,139,167,187,217,248,278,201,232
18,31,62,105,134,157,187,217,248,278,230,234
9,31,62,104,139,167,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,108,134,157,187,217,248,278,201,233
12,31,62,111,139,167,187,217,248,278,201,234
1,31,61,99,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
3,31,62,104,139,167,187,217,248,278,201,231
12,31,62,104,139,167,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
15,31,62,104,139,167,187,217,248,278,201,234
21,31,65,104,139,167,187,217,248,278,230,231
3,31,61,104,139,167,187,217,248,278,201,232
6,31,62,104,139,167,187,217,248,278,201,231
1,31,61,99,139,167,192,216,249,279,201,233
1,31,62,99,124,180,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
9,31,62,117,150,151,187,217,248,278,201,232
3,33,61,104,139,167,187,217,248,278,201,234
18,31,62,108,139,167,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,108,150,164,187,217,248,278,201,234
18,31,62,104,139,167,187,217,248,278,201,231
3,31,62,104,139,167,187,217,248,278,201,232
21,31,62,104,139,167,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
18,31,62,104,139,167,187,217,248,278,201,234
18,31,62,104,139,167,187,217,248,278,201,232
12,31,62,99,124,164,189,216,249,276,201,231
18,31,62,104,139,167,187,217,248,278,201,231
1,31,61,91,139,167,189,219,246,279,201,233
1,31,61,105,134,167,187,217,248,278,201,233
12,31,61,108,137,174,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
9,31,61,104,139,167,187,217,248,278,201,234
9,39,61,102,139,167,187,217,248,278,201,234
1,31,61,104,139,167,187,217,248,278,201,233
12,31,62,111,144,174,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
9,31,61,105,139,167,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
21,31,62,104,139,167,187,217,248,278,201,234
18,31,62,104,139,167,187,217,248,278,201,231
9,31,63,104,139,167,187,217,248,278,201,234
1,31,61,104,139,167,187,217,248,278,201,233
15,31,62,111,139,167,187,217,248,278,230,231
18,31,62,105,139,167,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
9,31,62,104,139,167,187,217,248,278,201,231
1,31,61,114,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
15,31,62,114,139,151,187,217,248,278,201,234
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
21,45,62,104,139,167,187,217,248,278,201,232
3,31,62,91,139,167,187,217,248,278,230,234
1,31,61,104,139,167,187,217,248,278,201,233
9,31,62,105,139,167,187,217,248,278,201,231
30,31,66,104,139,167,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
1,31,62,104,139,167,187,217,248,278,201,231
18,31,62,104,139,167,187,217,248,278,201,231
3,31,61,108,127,164,187,217,248,278,201,234
9,31,62,111,139,167,187,217,248,278,201,231
3,31,62,104,139,167,187,217,248,278,230,234
12,31,62,111,139,167,187,217,248,278,201,231
6,31,62,104,139,167,187,217,248,278,201,232
1,31,61,104,139,167,187,217,248,278,201,233
18,31,61,104,139,167,187,217,248,278,201,232
6,31,61,105,139,167,181,216,246,279,201,231
1,31,61,104,139,167,187,217,248,278,201,233
1,31,61,104,139,167,187,217,248,278,201,233
12,31,62,104,139,167,187,217,248,278,201,231
1,31,61,104,139,167,187,217,248,278,201,233
