10 76 84;0.1024,0.632,-2099.113
11 26 45 69 80;0.0847,0.843,-1945.383
26 45 69 80;0.0855,0.799,-1877.839
11 26 45 79 80;0.0706,0.986,-1823.083
26 45 79 80;0.0707,0.967,-1774.538
11 36 45 69 80;0.0686,0.985,-1760.924
11 45 69 80;0.0852,0.745,-1756.569
20 48 66 71 83;0.0749,0.834,-1750.430
20 48 71 83;0.0759,0.815,-1747.179
11 36 45 80;0.0686,0.977,-1737.484
36 45 69 80;0.0691,0.969,-1732.391
48 66 71 83;0.0770,0.786,-1728.440
36 45 80;0.0691,0.959,-1709.490
5 31 78 86;0.0667,0.955,-1708.136
20 25 66 71 83;0.0707,0.884,-1707.444
11 45 79 80;0.0711,0.931,-1705.242
5 10 31 46 86;0.0687,0.921,-1701.900
20 66 74 82;0.0765,0.838,-1698.165
10 31 46 86;0.0692,0.911,-1697.013
21 76 84;0.0808,0.779,-1682.916
1 78 87;0.0822,0.753,-1677.570
5 10 31 86;0.0850,0.633,-1660.281
50 66 74 82;0.0814,0.743,-1656.986
20 41 50 74 82;0.0849,0.688,-1652.343
66 74 82;0.0814,0.739,-1649.046
20 41 74 82;0.0849,0.685,-1646.651
5 31 46 86;0.0709,0.853,-1637.966
20 25 71 83;0.0738,0.785,-1624.714
11 26 45 80;0.0847,0.684,-1618.742
31 46 86;0.0716,0.823,-1606.311
20 41 50 66 82;0.0729,0.843,-1601.221
20 50 66 82;0.0806,0.725,-1600.085
31 78 86;0.0672,0.891,-1597.641
45 69 80;0.0863,0.648,-1591.955
45 59 79 80;0.0645,0.967,-1586.182
26 45 80;0.0855,0.647,-1566.663
50 66 82;0.0867,0.619,-1563.674
25 39 66 71 83;0.0590,0.988,-1556.122
5 31 86;0.0904,0.506,-1552.848
25 66 71 83;0.0734,0.751,-1552.061
11 26 69 80;0.0928,0.540,-1539.058
5 46 71 86;0.0612,0.953,-1529.632
45 79 80;0.0713,0.831,-1520.215
5 10 78 86;0.0656,0.875,-1519.669
20 48 66 83;0.0779,0.659,-1519.568
20 41 66 82;0.0729,0.798,-1518.842
20 66 71 83;0.0821,0.588,-1504.302
10 31 86;0.0856,0.544,-1488.030
20 41 50 82;0.0876,0.570,-1482.692
5 10 46 86;0.0719,0.739,-1468.961
48 56 71 83;0.0683,0.782,-1460.195
20 48 83;0.0796,0.603,-1459.516
25 48 71 83;0.0676,0.789,-1450.902
41 66 82;0.0750,0.724,-1445.776
20 50 74 82;0.0914,0.506,-1438.879
25 39 71 83;0.0596,0.916,-1430.973
