1 72;0.0780,1.000,-218.266
10 15 28 70;0.4567,1.000,-141.147
15 28 70;0.4567,0.995,-131.670
18 28 70;0.4319,1.000,-130.078
16 73;0.0433,0.946,-128.429
10 28 70;0.4567,0.974,-105.417
20 28 70;0.3663,1.000,-103.574
28 70;0.4567,0.969,-100.137
20 26 72;0.0569,0.474,-75.712
26 64 72;0.0569,0.474,-75.712
26 72;0.0569,0.469,-75.102
5 18 70;0.3069,0.992,-74.221
5 10 17 73;0.0433,0.357,-73.697
41 72;0.0322,1.000,-71.973
37 72;0.0322,1.000,-71.973
5 17 73;0.0433,0.340,-71.582
10 17 73;0.0433,0.312,-68.079
17 73;0.0433,0.278,-63.259
15 21 70;0.7500,0.815,-57.538
4 18 64 69;0.0767,0.313,-51.770
4 18 69;0.0767,0.307,-50.448
4 20 64 69;0.0767,0.301,-49.162
4 10 21 64 69;0.0767,0.300,-48.845
4 20 69;0.0767,0.295,-47.909
4 10 64 69;0.0767,0.294,-47.601
4 10 21 69;0.0767,0.294,-47.601
15 70;0.7611,0.798,-46.991
4 10 47 69;0.0644,0.354,-46.542
4 10 69;0.0767,0.288,-46.390
4 21 64 69;0.0767,0.287,-46.092
4 21 47 69;0.0644,0.344,-45.039
4 64 69;0.0767,0.282,-44.919
4 21 69;0.0767,0.282,-44.919
4 47 69;0.0644,0.342,-44.672
4 69;0.0767,0.277,-43.776
18 48 70;0.3676,0.917,-41.242
18 56 70;0.4740,0.874,-35.353
5 10 21 29 73;0.0309,0.236,-33.406
5 10 29 73;0.0309,0.225,-32.185
18 20 50 69;0.0384,0.443,-32.176
5 21 29 73;0.0309,0.221,-31.716
5 29 73;0.0309,0.212,-30.585
18 70;0.5235,0.853,-30.064
10 47 51 69;0.0161,1.000,-29.980
20 64 72;0.0780,0.122,-29.718
5 20 72;0.0569,0.192,-29.520
20 72;0.0780,0.121,-29.071
2 33 73;0.0111,1.000,-28.765
5 28 33 47 73;0.0111,1.000,-28.765
10 51 69;0.0173,0.875,-27.758
18 50 69;0.0384,0.387,-27.626
18 57 69;0.0161,0.929,-27.430
20 57 69;0.0161,0.929,-27.430
21 57 69;0.0161,0.929,-27.430
47 51 69;0.0161,0.929,-27.430
5 21 73;0.0458,0.093,-26.993
5 73;0.0458,0.092,-26.510
51 69;0.0173,0.824,-26.111
10 32 56 70;0.1238,0.990,-25.736
57 69;0.0161,0.867,-25.505
21 48 56 70;0.4530,0.859,-25.362
28 33 47 73;0.0111,0.818,-24.822
32 47 56 70;0.1064,1.000,-24.720
32 56 70;0.1275,0.981,-23.971
20 29 70;0.1027,1.000,-23.801
19 72;0.0210,0.459,-23.232
20 50 69;0.0384,0.333,-22.870
48 56 70;0.4554,0.852,-22.433
5 15 21 50 56 64 72;0.0210,0.436,-22.182
18 20 47 69;0.0718,0.199,-21.757
5 15 21 50 56 72;0.0210,0.425,-21.687
21 48 70;0.5062,0.840,-21.644
10 15 47 69;0.0866,0.171,-21.505
5 21 50 56 64 72;0.0210,0.415,-21.209
5 21 50 56 72;0.0210,0.405,-20.748
5 15 50 56 64 72;0.0210,0.405,-20.748
5 15 21 50 64 72;0.0210,0.405,-20.748
24 69;0.0111,1.000,-20.550
10 32 70;0.1312,0.964,-20.519
15 47 69;0.0866,0.168,-20.341
5 15 50 56 72;0.0210,0.395,-20.303
5 15 21 50 72;0.0210,0.395,-20.303
5 50 56 64 72;0.0210,0.386,-19.873
5 21 50 64 72;0.0210,0.386,-19.873
32 70;0.1361,0.957,-19.778
10 47 50 69;0.0334,0.333,-19.652
5 50 56 72;0.0210,0.378,-19.456
5 21 50 72;0.0210,0.378,-19.456
18 20 64 69;0.0879,0.163,-19.350
47 50 69;0.0334,0.329,-19.333
5 36 70;0.0842,1.000,-19.273
10 47 69;0.0866,0.165,-19.214
5 15 50 64 72;0.0210,0.370,-19.053
21 33 47 73;0.0111,0.529,-18.924
10 21 29 73;0.0309,0.132,-18.856
10 15 50 64 69;0.0421,0.270,-18.691
18 20 69;0.0879,0.161,-18.665
5 15 50 72;0.0210,0.362,-18.662
33 47 58 73;0.0099,0.615,-18.452
5 50 64 72;0.0210,0.354,-18.283
10 50 64 69;0.0421,0.266,-18.222
10 15 50 69;0.0421,0.266,-18.222
38 72;0.0087,1.000,-18.179
47 69;0.0866,0.162,-18.123
6 70;0.0792,1.000,-18.083
21 29 73;0.0309,0.127,-18.021
5 50 72;0.0210,0.347,-17.916
10 50 69;0.0421,0.262,-17.766
28 33 64 73;0.0111,0.474,-17.653
48 70;0.5087,0.830,-17.623
10 29 73;0.0309,0.123,-17.334
15 50 64 69;0.0421,0.256,-17.102
33 47 73;0.0111,0.450,-17.088
2 47 58 73;0.0099,0.533,-16.908
50 64 69;0.0421,0.252,-16.672
15 50 69;0.0421,0.252,-16.672
10 15 21 50 56 64 72;0.0297,0.235,-16.672
29 73;0.0309,0.119,-16.566
28 33 73;0.0111,0.429,-16.561
50 69;0.0421,0.248,-16.253
10 21 50 56 64 72;0.0297,0.231,-16.251
10 15 21 50 56 72;0.0297,0.231,-16.251
8 48 68;0.0037,1.000,-15.986
8 10 68;0.0037,1.000,-15.986
27 69;0.0087,1.000,-15.906
10 21 50 56 72;0.0297,0.226,-15.843
46 56 62 73;0.0062,1.000,-15.688
10 15 64 69;0.1064,0.126,-15.621
46 55 72;0.0074,1.000,-15.535
20 52 70;0.0681,1.000,-15.434
15 21 50 56 64 72;0.0297,0.220,-15.251
5 10 15 21 64 72;0.0569,0.135,-15.182
2 47 73;0.0111,0.375,-15.165
21 50 56 64 72;0.0297,0.216,-14.870
15 21 50 56 72;0.0297,0.216,-14.870
10 15 50 56 64 72;0.0297,0.216,-14.870
5 10 15 64 72;0.0569,0.133,-14.642
8 46 68;0.0037,0.750,-14.601
21 50 56 72;0.0297,0.212,-14.499
10 50 56 64 72;0.0297,0.212,-14.499
10 15 50 56 72;0.0297,0.212,-14.499
10 50 56 72;0.0297,0.209,-14.137
5 15 21 64 72;0.0569,0.131,-14.115
5 10 15 21 72;0.0569,0.131,-14.011
14 70;0.0619,1.000,-13.977
10 15 21 50 64 72;0.0297,0.207,-13.960
46 62 73;0.0062,0.833,-13.930
10 15 21 64 72;0.0780,0.096,-13.926
21 56 70;0.6720,0.796,-13.687
15 50 56 64 72;0.0297,0.203,-13.613
10 21 50 64 72;0.0297,0.203,-13.613
10 15 21 50 72;0.0297,0.203,-13.613
5 15 64 72;0.0569,0.129,-13.601
5 10 15 72;0.0569,0.129,-13.499
21 70;0.7525,0.778,-13.333
50 56 64 72;0.0297,0.200,-13.274
15 50 56 72;0.0297,0.200,-13.274
10 21 50 72;0.0297,0.200,-13.274
5 15 21 72;0.0569,0.127,-13.000
8 58 68;0.0037,0.500,-12.995
50 56 72;0.0297,0.197,-12.944
10 15 69;0.1064,0.123,-12.834
15 21 50 64 72;0.0297,0.195,-12.782
10 18 64 69;0.0879,0.145,-12.751
30 69;0.0111,0.600,-12.577
9 69;0.0111,0.600,-12.577
5 15 72;0.0569,0.125,-12.512
21 50 64 72;0.0297,0.192,-12.464
15 21 50 72;0.0297,0.192,-12.464
8 68;0.0037,0.429,-12.438
18 64 69;0.0879,0.145,-12.420
2 28 56 58 73;0.0111,0.281,-12.360
10 15 50 64 72;0.0297,0.190,-12.308
2 28 56 73;0.0124,0.244,-12.261
10 18 69;0.0879,0.144,-12.201
21 50 72;0.0297,0.189,-12.154
10 50 64 72;0.0297,0.188,-12.001
10 15 50 72;0.0297,0.188,-12.001
20 39 70;0.0532,1.000,-11.958
5 10 21 64 72;0.0569,0.123,-11.942
18 69;0.0879,0.143,-11.877
10 15 21 72;0.0780,0.093,-11.836
10 50 72;0.0297,0.185,-11.703
5 10 64 72;0.0569,0.122,-11.480
10 64 69;0.1064,0.121,-11.409
2 56 73;0.0124,0.222,-11.343
