2 85;0.3021,0.735,-68.017
1 84;0.5076,0.870,-65.690
5 38 85;0.0997,0.825,-20.910
38 85;0.1057,0.795,-20.309
3 49 84;0.1934,0.889,-17.645
49 84;0.2054,0.872,-16.948
3 5 43 85;0.0906,0.789,-16.894
5 43 71 85;0.0755,0.833,-16.020
3 16 72 84;0.2568,0.825,-15.943
5 43 85;0.0906,0.769,-15.802
43 71 85;0.0785,0.812,-15.657
5 16 72 84;0.2538,0.824,-15.499
16 72 84;0.2961,0.797,-15.209
3 20 43 85;0.0634,0.875,-15.130
65 84;0.1299,0.935,-15.058
3 43 85;0.0906,0.750,-14.791
16 84;0.4199,0.739,-14.695
5 20 25 47 85;0.0876,0.744,-13.959
43 85;0.0937,0.721,-13.771
5 20 47 85;0.1148,0.667,-13.703
5 25 47 85;0.1088,0.679,-13.652
5 25 35 85;0.1813,0.561,-13.059
3 36 61 71 84;0.0937,0.969,-12.996
5 47 85;0.1480,0.598,-12.851
5 25 85;0.1994,0.541,-12.827
5 29 85;0.1450,0.600,-12.722
5 36 61 71 84;0.0906,0.968,-12.493
25 35 85;0.1934,0.542,-12.420
5 15 72 85;0.0876,0.707,-12.198
3 20 25 47 85;0.0876,0.707,-12.198
20 25 47 85;0.0906,0.698,-12.159
20 47 62 85;0.0363,1.000,-12.029
15 29 54 85;0.0483,0.889,-11.973
25 47 85;0.1148,0.633,-11.703
71 79 84;0.1269,0.894,-11.523
15 29 72 85;0.0514,0.850,-11.418
15 72 85;0.0906,0.682,-11.394
3 66 71 84;0.1662,0.846,-11.234
27 84;0.2477,0.788,-11.207
20 47 85;0.1178,0.619,-11.182
3 66 84;0.2085,0.812,-11.152
3 29 85;0.1450,0.578,-11.141
15 29 85;0.0665,0.759,-11.122
25 85;0.2115,0.515,-11.119
64 85;0.0453,0.882,-11.038
36 61 71 84;0.0937,0.939,-11.028
5 15 85;0.1088,0.632,-10.946
3 36 71 84;0.1631,0.844,-10.831
5 66 71 84;0.1631,0.844,-10.831
29 85;0.1480,0.570,-10.791
42 71 84;0.1027,0.919,-10.784
79 84;0.1390,0.868,-10.774
3 9 47 85;0.0906,0.667,-10.676
47 85;0.1541,0.560,-10.613
35 48 54 85;0.0483,0.842,-10.522
