0,42,68,159,168,182,185,235,238,240,279,280
1,45,68,159,168,183,184,235,238,240,279,280
0,36,68,159,168,182,189,235,238,240,245,280
0,40,138,159,169,183,188,235,239,240,253,281
0,51,70,159,168,183,188,235,239,240,254,281
0,45,68,159,168,183,187,235,238,240,253,280
1,48,68,159,168,183,185,235,238,240,279,280
0,42,68,159,168,183,185,235,238,240,251,280
1,51,68,159,168,182,184,235,238,240,279,280
0,63,68,159,168,183,193,235,238,240,249,280
0,39,68,159,168,182,198,235,238,240,243,280
0,41,85,159,169,183,184,235,239,240,244,281
0,34,68,159,168,182,184,236,238,240,244,280
0,36,68,159,168,182,187,235,238,240,251,280
0,34,68,159,168,183,189,235,238,240,279,280
0,29,68,159,168,183,187,237,238,240,263,280
1,48,68,159,168,182,187,235,238,240,251,280
0,31,68,159,168,183,185,235,238,240,263,280
0,45,68,159,168,182,186,235,238,240,253,280
0,41,68,159,168,182,187,235,238,240,272,280
0,34,68,159,168,182,194,232,238,240,245,280
1,38,68,159,168,182,187,235,238,240,251,280
1,35,68,159,168,182,197,234,238,240,254,280
1,42,93,161,169,182,185,235,239,240,255,281
1,35,134,159,175,182,189,236,239,240,254,281
0,33,68,159,168,182,184,235,238,240,254,280
1,43,105,159,169,182,184,235,239,240,253,281
0,43,68,159,168,182,186,237,238,240,279,280
0,30,68,159,168,183,186,236,238,240,258,280
0,28,68,159,168,182,190,235,238,240,254,280
0,39,111,163,179,182,184,235,239,240,279,281
0,38,114,160,172,183,194,235,238,240,254,282
0,34,69,159,168,183,184,235,238,241,244,283
0,35,68,159,168,183,184,235,238,240,249,280
0,28,89,159,171,182,201,237,239,240,255,281
0,18,108,159,171,182,184,235,239,240,253,281
0,20,68,159,168,182,184,235,238,240,264,280
1,27,68,159,168,183,186,235,238,240,251,280
0,34,68,159,168,182,186,237,238,240,251,280
1,40,68,159,168,182,192,235,238,240,255,280
0,42,68,159,168,182,187,235,238,240,249,280
1,28,104,159,168,183,187,235,238,240,251,284
0,42,68,159,168,182,188,234,238,240,253,280
1,36,68,159,168,183,187,235,238,240,279,280
1,41,68,159,168,182,194,235,238,240,255,280
0,32,68,159,168,183,186,235,238,240,254,280
0,27,68,159,168,182,187,235,238,240,254,280
0,40,68,159,168,182,184,235,238,240,266,280
1,28,78,159,169,183,187,232,239,240,253,281
0,38,68,159,168,182,185,234,238,240,279,280
0,13,68,159,168,182,184,235,238,240,253,280
0,56,68,159,168,182,200,235,238,240,251,280
0,28,68,159,168,182,184,235,238,240,249,280
0,30,68,159,168,182,184,235,238,240,253,280
1,35,132,159,171,182,191,236,239,240,264,281
0,33,68,159,168,182,188,235,238,240,251,280
0,12,68,159,168,182,184,236,238,240,266,280
0,22,68,159,168,183,184,235,238,240,251,280
1,41,68,159,168,182,186,235,238,240,254,280
0,51,68,159,168,183,199,235,238,240,262,285
1,50,68,159,168,183,184,235,238,240,266,280
0,49,100,159,173,182,190,235,239,240,254,281
1,25,72,159,169,183,184,233,239,240,254,281
1,27,68,159,168,182,184,235,238,240,244,280
0,25,68,159,168,182,185,232,238,240,247,280
1,32,68,159,168,182,184,236,238,240,254,280
0,24,68,159,168,183,194,237,238,240,254,280
0,20,68,159,168,183,188,235,238,240,257,280
0,42,68,159,168,182,213,235,238,240,254,280
0,51,68,159,168,183,201,235,238,240,254,280
0,55,68,159,168,183,194,235,238,240,271,280
0,45,111,159,169,182,184,236,239,240,255,281
1,34,68,159,168,182,186,235,238,240,257,280
0,36,68,159,168,182,202,235,238,240,254,280
1,40,68,159,168,182,204,235,238,240,254,280
1,16,76,159,172,183,185,235,238,240,254,286
0,32,68,159,168,183,187,235,238,240,255,280
0,38,68,159,168,183,185,235,238,240,253,280
1,43,87,159,171,183,191,235,239,240,264,281
1,25,68,159,168,182,196,235,238,240,255,280
1,32,102,159,172,183,184,236,239,240,254,281
1,23,68,159,168,182,194,235,238,240,255,280
0,26,121,159,175,182,184,235,239,240,244,281
0,33,68,159,168,182,184,235,238,240,244,280
0,48,68,159,168,183,200,237,238,240,254,280
1,35,93,159,172,182,198,235,238,240,251,283
1,44,83,159,171,182,184,235,238,241,249,283
0,28,68,159,168,182,191,235,238,240,253,280
1,17,76,159,169,182,187,235,238,240,254,286
1,23,74,160,168,183,192,235,239,240,253,281
1,25,68,159,168,183,187,234,238,240,255,280
0,43,68,159,168,182,188,236,238,240,255,280
1,41,68,159,168,182,188,235,238,240,248,280
1,51,68,159,168,182,197,235,238,240,254,280
1,53,105,159,171,182,201,235,239,240,253,281
0,19,68,159,168,182,185,235,238,240,253,280
0,38,75,159,170,182,198,235,238,240,255,283
1,15,88,159,172,183,186,235,238,240,253,286
0,36,68,159,168,182,187,233,238,240,251,280
1,27,68,159,168,182,186,234,238,240,244,280
0,40,68,159,168,182,192,235,238,240,251,280
0,36,68,159,168,183,195,235,238,240,255,280
1,35,68,159,168,182,192,235,238,240,251,280
0,35,68,159,168,182,185,235,238,240,260,280
0,19,68,159,168,183,187,235,238,240,249,280
0,32,68,159,168,182,189,234,238,240,255,280
0,36,88,160,174,183,205,235,239,240,244,281
0,43,68,159,168,183,188,235,238,240,254,280
0,8,68,159,168,183,184,235,238,240,245,280
0,35,69,159,168,182,195,236,238,240,253,282
1,37,68,159,168,182,186,235,238,240,249,280
0,15,68,159,168,183,186,235,238,240,255,280
0,44,76,159,169,183,187,236,239,240,253,281
0,35,81,159,171,183,196,235,239,240,254,281
0,42,68,159,168,183,186,235,238,240,245,280
1,28,68,159,168,183,184,235,238,240,251,280
1,29,79,159,169,182,187,235,238,240,243,286
0,41,68,159,168,182,185,235,238,240,253,280
0,23,68,159,168,182,189,235,238,240,254,280
0,3,68,159,168,183,184,235,238,240,276,280
0,19,88,160,171,182,185,235,239,240,257,281
1,43,68,159,168,183,185,235,238,240,251,280
1,36,68,159,168,182,186,235,238,240,254,280
1,15,90,159,170,183,186,234,238,241,264,286
1,14,74,159,171,183,186,235,238,241,264,283
0,29,73,159,170,182,189,235,238,241,253,283
1,48,98,159,170,182,190,234,238,240,254,282
0,25,68,159,168,182,189,235,238,240,254,280
1,46,68,159,168,182,196,234,238,240,253,280
0,36,68,159,168,183,187,237,238,240,253,280
1,30,68,159,168,182,187,235,238,240,244,280
0,29,68,159,168,183,190,235,238,240,264,280
1,20,74,159,170,183,191,235,239,240,254,281
0,36,81,159,171,182,193,237,239,240,253,281
0,16,68,159,168,182,185,235,238,240,260,280
1,16,68,159,168,183,185,235,238,240,254,280
1,30,72,159,171,183,193,235,238,241,251,283
0,4,68,159,168,182,184,235,238,240,244,280
1,7,80,159,172,182,184,235,238,241,245,283
0,18,81,159,169,182,185,235,239,240,249,281
0,44,68,159,168,182,184,235,238,240,251,280
0,35,68,159,168,183,195,235,238,240,255,280
0,38,68,159,168,183,184,235,238,240,249,280
1,31,68,159,168,182,185,235,238,240,253,280
1,28,68,159,168,183,185,235,238,240,254,280
0,45,83,159,169,182,195,237,239,240,254,281
0,36,68,159,168,182,191,235,238,240,257,280
1,41,86,159,170,182,187,235,239,240,264,281
1,38,94,159,171,182,207,235,238,240,254,283
0,35,68,159,168,182,184,235,238,240,251,280
0,39,127,159,170,182,188,235,238,240,244,283
0,52,68,159,168,182,186,235,238,240,253,280
0,42,74,159,170,182,196,235,239,240,260,281
0,63,80,160,170,183,186,235,239,240,251,281
1,44,81,159,170,182,187,235,238,241,254,283
1,36,83,160,172,183,190,235,238,240,251,283
0,29,68,159,168,182,185,235,238,240,251,280
1,36,68,159,168,183,190,235,238,240,253,280
0,28,68,159,168,183,188,235,238,240,251,280
1,18,102,159,169,182,184,235,239,240,245,281
0,25,74,159,169,183,185,235,238,241,254,283
0,33,74,159,170,182,192,235,239,240,254,281
0,11,84,159,170,183,184,235,239,240,254,281
0,30,68,159,168,182,193,235,238,240,255,280
1,21,80,159,169,183,185,235,238,240,247,283
0,48,68,159,168,182,185,237,238,240,253,280
1,49,68,159,168,182,185,235,238,240,251,280
1,35,68,159,168,182,184,235,238,240,251,280
1,22,68,159,168,183,188,235,238,240,257,280
1,37,84,159,170,182,186,235,239,240,254,281
0,30,68,159,168,183,188,235,238,240,254,280
1,31,68,159,168,182,188,235,238,240,257,280
1,39,81,159,168,182,187,235,239,240,254,281
1,38,91,159,169,182,185,235,239,240,249,281
0,46,92,160,169,182,186,235,239,240,257,281
1,29,77,159,169,182,184,235,238,240,274,283
1,27,68,159,168,183,185,235,238,240,254,280
1,19,78,159,170,183,185,235,238,240,253,283
1,17,68,159,168,182,187,235,238,240,266,280
0,22,68,159,168,182,186,233,238,240,253,280
0,33,81,159,170,182,185,235,239,240,242,281
1,39,68,159,168,182,189,235,238,240,265,280
1,36,68,159,168,183,184,235,238,240,251,280
1,15,74,159,169,182,184,235,238,240,253,286
0,34,68,159,168,182,185,235,238,240,254,280
0,39,68,159,168,182,186,234,238,240,254,280
0,34,79,159,169,182,188,235,238,241,244,283
1,21,75,159,170,182,185,235,238,240,254,286
1,39,68,159,168,183,184,235,238,240,255,280
1,42,68,159,168,182,187,235,238,240,251,280
1,34,74,159,168,182,192,235,238,240,254,283
1,8,72,159,168,182,185,235,238,240,254,286
1,9,78,159,169,182,185,235,238,240,253,286
1,26,68,159,168,182,191,235,238,240,262,280
1,39,76,160,169,182,200,235,239,240,251,281
1,35,68,159,168,182,184,235,238,240,254,280
1,22,83,159,168,183,191,235,239,240,245,281
1,11,69,159,168,182,184,235,238,240,251,286
1,21,69,159,169,182,186,235,239,240,254,281
0,37,68,159,168,183,199,235,238,240,249,280
1,34,80,159,169,182,184,235,239,240,254,281
1,52,78,159,169,182,190,235,238,240,252,283
1,41,68,159,168,182,185,235,238,240,254,280
1,10,72,159,169,183,187,235,238,240,253,286
1,32,75,159,169,183,184,235,238,241,254,283
1,28,99,159,170,182,202,234,239,240,245,281
0,40,68,159,168,182,190,235,238,240,243,280
0,32,68,159,168,182,185,235,238,240,249,280
1,11,78,159,170,182,188,235,238,240,252,286
0,17,70,159,169,183,187,235,238,241,264,283
0,33,68,159,168,183,193,235,238,240,260,280
1,24,73,159,169,182,189,235,238,240,254,283
1,33,68,159,168,182,189,235,238,240,251,280
1,24,68,159,168,182,186,235,238,240,249,280
1,9,68,159,168,182,185,235,238,240,251,280
1,48,68,159,168,182,189,235,238,240,251,280
1,18,68,159,168,182,189,235,238,240,253,280
1,41,68,160,168,182,187,235,238,240,251,286
0,21,68,159,168,182,186,235,238,240,262,280
0,28,76,159,168,182,184,235,239,240,259,281
1,31,75,159,169,182,187,235,239,240,254,281
1,28,74,159,169,182,185,235,238,240,253,283
1,15,68,159,168,182,192,235,238,240,253,280
1,33,69,159,169,183,185,235,238,240,251,286
